datetime,open,high,low,close,average,sma10,sma20,sma50,ema10,ema20,ema50
2014-10-07 00:00:00,1.2637,1.2886,1.2619,1.2763,1.27525,1.29452,1.32455,1.35153,1.29278,1.3222,1.35004
2014-10-14 00:00:00,1.2758,1.2841,1.2614,1.267,1.27275,1.28805,1.32023,1.35014,1.28666,1.31797,1.34862
2014-10-20 22:00:00,1.2683,1.2772,1.2485,1.2525,1.26285,1.28159,1.31558,1.34855,1.27988,1.31307,1.34687
2014-10-27 06:00:00,1.2515,1.2578,1.2359,1.2454,1.24685,1.27458,1.30998,1.34651,1.27206,1.30697,1.34455
2014-11-03 06:00:00,1.2452,1.2548,1.2394,1.2523,1.2471,1.26907,1.30415,1.34434,1.26707,1.30143,1.34243
2014-11-10 06:00:00,1.2526,1.26,1.2376,1.239,1.2488,1.26474,1.2984,1.34208,1.26329,1.29604,1.34026
2014-11-17 06:00:00,1.2376,1.2532,1.2357,1.2452,1.24445,1.26014,1.29252,1.33947,1.25871,1.29024,1.33761
2014-11-24 06:00:00,1.2456,1.2507,1.2271,1.2285,1.2389,1.25619,1.28667,1.33681,1.25462,1.2844,1.33489
2014-12-01 06:00:00,1.2278,1.2496,1.2246,1.2462,1.2371,1.25388,1.28114,1.334,1.25236,1.27904,1.3321
2014-12-08 06:00:00,1.2462,1.2571,1.2222,1.2228,1.23965,1.25137,1.2761,1.33139,1.2503,1.27437,1.32959
2014-12-15 06:00:00,1.2226,1.2273,1.2165,1.2176,1.2219,1.24603,1.27028,1.32859,1.24384,1.26798,1.3265
2014-12-22 06:00:00,1.2182,1.2221,1.2001,1.2003,1.2111,1.23987,1.26396,1.3256,1.23726,1.26144,1.32335
2014-12-29 06:00:00,1.2003,1.2008,1.1753,1.1841,1.18805,1.23239,1.25699,1.32211,1.22836,1.25371,1.31948
2015-01-05 06:00:00,1.1838,1.1871,1.1462,1.157,1.16665,1.22437,1.24947,1.31824,1.21912,1.24553,1.31527
2015-01-12 06:00:00,1.1551,1.1677,1.1114,1.1208,1.13955,1.21362,1.24134,1.31392,1.20688,1.2365,1.3105
2015-01-19 06:00:00,1.1186,1.1423,1.1099,1.1288,1.1261,1.20134,1.23304,1.30916,1.19451,1.22795,1.30556
2015-01-26 06:00:00,1.1284,1.1534,1.128,1.1315,1.1407,1.19097,1.22555,1.30451,1.1864,1.22151,1.3013
2015-02-02 06:00:00,1.1315,1.1443,1.1271,1.1385,1.1357,1.18065,1.21842,1.29976,1.17656,1.21448,1.29654
2015-02-09 06:00:00,1.1385,1.145,1.128,1.1381,1.1365,1.17059,1.21224,1.29487,1.16749,1.20863,1.29176
2015-02-16 06:00:00,1.1385,1.1414,1.1178,1.1195,1.1296,1.15959,1.20548,1.28966,1.15686,1.20186,1.28652
2015-02-23 06:00:00,1.1187,1.1242,1.0842,1.0844,1.1042,1.14782,1.19692,1.28405,1.14385,1.19251,1.28052
2015-03-02 06:00:00,1.0832,1.0908,1.0462,1.0495,1.0685,1.13356,1.18671,1.27784,1.12764,1.18108,1.27373
2015-03-09 06:00:00,1.0494,1.1033,1.0459,1.0822,1.0746,1.12221,1.1773,1.27183,1.11788,1.17241,1.26797
2015-03-16 06:00:00,1.0837,1.1052,1.0768,1.0888,1.091,1.11464,1.16951,1.26601,1.11249,1.16577,1.26258
2015-03-23 08:00:00,1.0889,1.1037,1.0713,1.0924,1.0875,1.10944,1.16153,1.26011,1.10745,1.158,1.25672
2015-03-31 00:00:00,1.0922,1.0957,1.052,1.0568,1.07385,1.10421,1.15278,1.25392,1.10146,1.14902,1.25038
2015-04-07 00:00:00,1.0566,1.085,1.053,1.0737,1.069,1.09705,1.14401,1.24763,1.09449,1.14044,1.24413
2015-04-14 00:00:00,1.074,1.0928,1.0661,1.0888,1.07945,1.09142,1.13604,1.24148,1.09033,1.13334,1.23831
2015-04-21 00:00:00,1.0894,1.129,1.0859,1.1146,1.10745,1.08852,1.12955,1.23621,1.09024,1.1285,1.23369
2015-04-28 00:00:00,1.1147,1.1393,1.1067,1.1155,1.123,1.08786,1.12372,1.23133,1.09105,1.12369,1.22921
2015-05-05 00:00:00,1.1155,1.1467,1.1134,1.1315,1.13005,1.09044,1.11913,1.22668,1.09404,1.11965,1.22478
2015-05-12 00:00:00,1.1317,1.1328,1.0961,1.0978,1.11445,1.09503,1.1143,1.22178,1.0968,1.11431,1.21968
2015-05-19 00:00:00,1.0978,1.1006,1.082,1.0928,1.0913,1.09671,1.10946,1.21649,1.09622,1.10859,1.21404
2015-05-26 00:00:00,1.0928,1.1381,1.0915,1.1292,1.1148,1.09909,1.10686,1.21161,1.10051,1.10725,1.20972
2015-06-02 00:00:00,1.1292,1.1387,1.1151,1.1284,1.1269,1.10303,1.10623,1.20688,1.10519,1.10721,1.20531
2015-06-09 00:00:00,1.1283,1.1438,1.1206,1.1341,1.1322,1.10886,1.10654,1.20224,1.11098,1.10776,1.20087
2015-06-16 00:00:00,1.1341,1.1348,1.0954,1.1236,1.1151,1.11347,1.10526,1.19731,1.11362,1.10573,1.19569
2015-06-23 00:00:00,1.1237,1.1246,1.0969,1.1057,1.11075,1.1166,1.10401,1.1924,1.11607,1.10434,1.1908
2015-06-30 00:00:00,1.1056,1.1218,1.0917,1.1004,1.10675,1.11653,1.10252,1.18758,1.11564,1.10272,1.186
2015-07-07 00:00:00,1.1004,1.1084,1.081,1.0827,1.0947,1.1137,1.10078,1.18267,1.11197,1.10049,1.18094
2015-07-14 00:00:00,1.0825,1.113,1.0811,1.1094,1.09705,1.1104,1.10042,1.17784,1.10918,1.10026,1.17626
2015-07-21 00:00:00,1.1089,1.1114,1.0894,1.0951,1.1004,1.10899,1.10202,1.1731,1.10821,1.10194,1.17167
2015-07-28 00:00:00,1.0951,1.1044,1.0849,1.1019,1.09465,1.10933,1.10302,1.16844,1.10799,1.10262,1.167
2015-08-04 00:00:00,1.1019,1.1212,1.096,1.1081,1.1086,1.10871,1.1039,1.16428,1.1087,1.10412,1.16318
2015-08-11 00:00:00,1.1083,1.1713,1.1018,1.162,1.13655,1.10967,1.10635,1.16097,1.11212,1.10779,1.16048
2015-08-18 00:00:00,1.1619,1.1625,1.1156,1.1214,1.13905,1.11036,1.10961,1.1579,1.11297,1.11101,1.15754
2015-08-25 00:00:00,1.1211,1.1333,1.1088,1.1168,1.12105,1.11096,1.11221,1.15451,1.11187,1.11264,1.15386
2015-09-01 00:00:00,1.117,1.1375,1.1133,1.1321,1.1254,1.11242,1.11451,1.15146,1.1136,1.11503,1.15095
2015-09-08 00:00:00,1.1313,1.146,1.1183,1.1189,1.13215,1.11496,1.11574,1.1489,1.11652,1.11652,1.14857
2015-09-15 00:00:00,1.1188,1.1296,1.1105,1.1246,1.12005,1.11749,1.1156,1.146,1.11773,1.11581,1.14549
2015-09-22 00:00:00,1.1247,1.1319,1.1134,1.1211,1.12265,1.12006,1.11523,1.14295,1.12029,1.11558,1.14255
2015-09-29 00:00:00,1.122,1.1391,1.117,1.1358,1.12805,1.12282,1.11591,1.14006,1.1233,1.11649,1.13982
2015-10-06 00:00:00,1.1355,1.1496,1.1334,1.1347,1.1415,1.1275,1.11842,1.13763,1.12878,1.11951,1.1377
2015-10-13 00:00:00,1.1352,1.1387,1.0997,1.1018,1.1192,1.12857,1.11864,1.13508,1.12772,1.11867,1.13476
2015-10-19 22:00:00,1.1008,1.1096,1.0894,1.1006,1.0995,1.12486,1.11727,1.13212,1.12256,1.11642,1.13148
2015-10-26 06:00:00,1.1015,1.1053,1.0709,1.0741,1.0881,1.11976,1.11506,1.12891,1.11688,1.11378,1.12811
2015-11-02 06:00:00,1.0738,1.0829,1.0673,1.0779,1.0751,1.11517,1.11306,1.12552,1.11153,1.11125,1.12453
2015-11-09 06:00:00,1.0751,1.0781,1.0617,1.0646,1.0699,1.10962,1.11102,1.12214,1.10601,1.10906,1.12112
2015-11-16 06:00:00,1.0647,1.069,1.0566,1.0593,1.0628,1.10268,1.10882,1.11866,1.09906,1.10663,1.11756
2015-11-23 06:00:00,1.0591,1.0983,1.0541,1.0886,1.0762,1.0983,1.1079,1.11539,1.09629,1.10639,1.11462
2015-11-30 06:00:00,1.0859,1.1042,1.0795,1.0989,1.09185,1.09522,1.10764,1.11279,1.09491,1.10689,1.11237
2015-12-07 06:00:00,1.0985,1.1059,1.08,1.0868,1.09295,1.09171,1.10726,1.11042,1.09182,1.10658,1.11008
2015-12-14 06:00:00,1.0863,1.0985,1.0848,1.0977,1.09165,1.08672,1.10711,1.1085,1.08717,1.10638,1.10817
2015-12-21 06:00:00,1.0965,1.0995,1.0845,1.086,1.092,1.084,1.10629,1.107,1.08473,1.10561,1.10671
2015-12-28 06:00:00,1.0858,1.0949,1.0711,1.0932,1.083,1.08236,1.10361,1.10587,1.08241,1.10262,1.10542
2016-01-04 06:00:00,1.0923,1.0987,1.0807,1.0917,1.0897,1.08252,1.10114,1.10514,1.08317,1.10059,1.10484
2016-01-11 06:00:00,1.0918,1.0977,1.0779,1.0797,1.0878,1.08379,1.09948,1.10408,1.08415,1.09892,1.10377
2016-01-18 06:00:00,1.0799,1.0969,1.0788,1.0837,1.08785,1.08558,1.0976,1.10313,1.08579,1.09713,1.10283
2016-01-25 06:00:00,1.0833,1.1246,1.0814,1.1159,1.103,1.0896,1.09614,1.10246,1.09082,1.09647,1.10247
2016-02-01 06:00:00,1.1159,1.1378,1.1087,1.126,1.12325,1.0943,1.0963,1.10233,1.09694,1.09758,1.10274
2016-02-08 06:00:00,1.1251,1.1253,1.1067,1.1134,1.116,1.09672,1.09597,1.10257,1.09847,1.09693,1.10283
2016-02-15 06:00:00,1.1128,1.1137,1.0913,1.0934,1.1025,1.09767,1.09469,1.10325,1.09811,1.09506,1.10323
2016-02-22 06:00:00,1.0932,1.1045,1.0825,1.1004,1.0935,1.09786,1.09229,1.10363,1.09746,1.09235,1.10342
2016-02-29 06:00:00,1.1008,1.1218,1.0821,1.1153,1.10195,1.09885,1.09143,1.10384,1.09914,1.09193,1.1038
2016-03-07 06:00:00,1.1151,1.1344,1.1058,1.127,1.1201,1.10257,1.09246,1.1045,1.10416,1.09378,1.1048
2016-03-14 06:00:00,1.127,1.1286,1.1143,1.1166,1.12145,1.10574,1.09413,1.10545,1.10716,1.09543,1.10576
2016-03-21 08:00:00,1.1164,1.1439,1.1154,1.1392,1.12965,1.10993,1.09686,1.10666,1.11172,1.09842,1.10711
2016-03-29 00:00:00,1.1389,1.1455,1.1327,1.1408,1.1391,1.11505,1.10031,1.10785,1.11724,1.10216,1.10847
2016-04-05 00:00:00,1.1408,1.1466,1.1234,1.1314,1.135,1.11825,1.10393,1.10841,1.11977,1.10541,1.10892
2016-04-12 00:00:00,1.1314,1.1396,1.1216,1.1266,1.1306,1.11898,1.10665,1.10856,1.12004,1.10778,1.10899
2016-04-19 00:00:00,1.1265,1.1539,1.1254,1.1532,1.13965,1.12135,1.10904,1.10875,1.12302,1.11049,1.10936
2016-04-26 00:00:00,1.1533,1.1616,1.1375,1.1383,1.14955,1.12605,1.11187,1.10945,1.12819,1.11366,1.11023
2016-05-03 00:00:00,1.1385,1.1448,1.1284,1.132,1.1366,1.13036,1.11411,1.11036,1.13093,1.11518,1.11087
2016-05-10 00:00:00,1.1321,1.135,1.1179,1.1219,1.12645,1.13281,1.11584,1.11059,1.13223,1.11634,1.1109
2016-05-17 00:00:00,1.1219,1.1228,1.1098,1.1147,1.1163,1.13244,1.1175,1.11038,1.13097,1.11744,1.1105
2016-05-24 00:00:00,1.1138,1.1395,1.1114,1.1355,1.12545,1.13284,1.11929,1.11024,1.13217,1.11958,1.11054
2016-05-31 00:00:00,1.1355,1.1417,1.1233,1.1292,1.1325,1.13312,1.12152,1.11059,1.13306,1.12204,1.11102
2016-06-07 00:00:00,1.1293,1.1386,1.1132,1.1314,1.1259,1.1318,1.12342,1.11089,1.13127,1.12354,1.11119
2016-06-14 00:00:00,1.1312,1.1434,1.0911,1.1026,1.11725,1.13003,1.12414,1.1111,1.12886,1.12381,1.11123
2016-06-21 00:00:00,1.1025,1.1169,1.1008,1.1156,1.10885,1.12785,1.12342,1.11139,1.12612,1.12272,1.11134
2016-06-28 00:00:00,1.1154,1.1184,1.1002,1.1058,1.1093,1.12481,1.12308,1.11163,1.12341,1.12243,1.11159
2016-07-05 00:00:00,1.1058,1.1166,1.1023,1.1074,1.10945,1.12081,1.12343,1.11181,1.11978,1.12277,1.11177
2016-07-12 00:00:00,1.1073,1.1086,1.0954,1.0994,1.102,1.11735,1.12386,1.11196,1.11595,1.12282,1.11176
2016-07-19 00:00:00,1.0997,1.12,1.0963,1.1162,1.10815,1.11552,1.12417,1.11195,1.11484,1.1234,1.11188
2016-07-26 00:00:00,1.1162,1.1235,1.1044,1.1092,1.11395,1.11528,1.12386,1.1115,1.11516,1.12339,1.11155
2016-08-02 00:00:00,1.109,1.1224,1.107,1.1184,1.1147,1.11421,1.12352,1.11101,1.11425,1.1231,1.11109
2016-08-09 00:00:00,1.1182,1.1367,1.1175,1.1319,1.1271,1.11367,1.12339,1.11113,1.11488,1.12357,1.11145
2016-08-16 00:00:00,1.1321,1.1357,1.1157,1.1189,1.1257,1.11364,1.12272,1.11114,1.11474,1.12287,1.11142
2016-08-23 00:00:00,1.1189,1.1254,1.1123,1.1147,1.11885,1.1138,1.12191,1.11087,1.11426,1.12177,1.11103
2016-08-30 00:00:00,1.1147,1.1329,1.114,1.1234,1.12345,1.11527,1.12156,1.11094,1.11601,1.12165,1.11119
2016-09-06 00:00:00,1.1236,1.1286,1.1147,1.1174,1.12165,1.1165,1.12066,1.11092,1.11697,1.12071,1.11113
2016-09-13 00:00:00,1.1178,1.1279,1.1123,1.1254,1.1201,1.11757,1.11918,1.11076,1.11779,1.11923,1.11094
2016-09-20 00:00:00,1.1253,1.1262,1.1153,1.1241,1.12075,1.11944,1.11839,1.11035,1.11956,1.11851,1.11055
2016-09-27 00:00:00,1.1235,1.1245,1.1103,1.1201,1.1174,1.12037,1.11794,1.11031,1.12009,1.11792,1.11045
2016-10-04 00:00:00,1.1196,1.1202,1.0968,1.0971,1.1085,1.11982,1.11755,1.11049,1.11879,1.11712,1.11045
2016-10-11 00:00:00,1.0975,1.1041,1.0859,1.0884,1.095,1.11785,1.11603,1.11063,1.11577,1.11502,1.11032
2016-10-18 00:00:00,1.0879,1.0995,1.085,1.0987,1.09225,1.11437,1.11401,1.11097,1.11235,1.11298,1.1106
2016-10-24 22:00:00,1.0986,1.1146,1.0936,1.1138,1.1041,1.11221,1.11292,1.11166,1.11147,1.11251,1.11151
2016-10-31 06:00:00,1.1137,1.13,1.0833,1.0856,1.10665,1.11099,1.11239,1.11253,1.11059,1.11212,1.11241
2016-11-07 06:00:00,1.085,1.0852,1.057,1.0588,1.0711,1.10575,1.11051,1.11243,1.1026,1.10863,1.11162
2016-11-14 06:00:00,1.0583,1.066,1.0517,1.0587,1.05885,1.09947,1.10798,1.11177,1.09577,1.10564,1.11073
2016-11-21 06:00:00,1.0595,1.0692,1.0554,1.0673,1.0623,1.09369,1.10563,1.11116,1.09084,1.10357,1.1102
2016-11-28 06:00:00,1.0674,1.0873,1.0505,1.0562,1.0689,1.08851,1.10397,1.1107,1.08672,1.1023,1.10989
2016-12-05 06:00:00,1.0551,1.0671,1.0366,1.0451,1.05185,1.08195,1.10116,1.1099,1.07921,1.09881,1.10876
2016-12-12 06:00:00,1.0442,1.0501,1.0352,1.0457,1.04265,1.07536,1.09759,1.10909,1.07239,1.09497,1.10779
2016-12-19 06:00:00,1.0454,1.0654,1.0373,1.0516,1.05135,1.071,1.09442,1.10833,1.06921,1.09237,1.10721
2016-12-26 06:00:00,1.0532,1.0624,1.0341,1.0533,1.04825,1.0666,1.09048,1.10754,1.06493,1.08848,1.10637
2017-01-02 06:00:00,1.0539,1.0687,1.0454,1.0644,1.05705,1.0619,1.08705,1.10692,1.06145,1.08562,1.10594
2017-01-09 06:00:00,1.0618,1.072,1.058,1.0703,1.065,1.05773,1.08436,1.10616,1.05839,1.08344,1.10535
2017-01-16 06:00:00,1.0687,1.0775,1.0657,1.0699,1.0716,1.05778,1.08177,1.10513,1.05903,1.08128,1.10447
2017-01-23 06:00:00,1.0692,1.0829,1.062,1.0784,1.07245,1.05914,1.0793,1.10425,1.06035,1.07898,1.10363
2017-01-30 06:00:00,1.0781,1.0801,1.0609,1.0641,1.0705,1.05996,1.07682,1.10362,1.06092,1.07653,1.10296
2017-02-06 06:00:00,1.0633,1.0682,1.0523,1.0614,1.06025,1.05909,1.0738,1.10295,1.0592,1.07315,1.10211
2017-02-13 06:00:00,1.0618,1.0637,1.0493,1.0563,1.0565,1.05956,1.07075,1.10204,1.05928,1.07008,1.10115
2017-02-20 06:00:00,1.0562,1.0633,1.0492,1.0623,1.05625,1.06092,1.06814,1.10076,1.0605,1.06758,1.09989
2017-02-27 06:00:00,1.0617,1.0702,1.0525,1.0672,1.06135,1.06192,1.06646,1.09956,1.06187,1.06622,1.09881
2017-03-06 06:00:00,1.0671,1.0784,1.0599,1.0738,1.06915,1.06401,1.0653,1.09835,1.06448,1.06549,1.09778
2017-03-13 06:00:00,1.074,1.0827,1.072,1.0799,1.07735,1.06604,1.06397,1.09712,1.06707,1.0646,1.09673
2017-03-20 08:00:00,1.0797,1.0905,1.0644,1.0671,1.07745,1.06728,1.06251,1.09597,1.06821,1.06322,1.0956
2017-03-28 00:00:00,1.0669,1.069,1.0571,1.0596,1.06305,1.06643,1.0621,1.09461,1.06613,1.06215,1.094
2017-04-04 00:00:00,1.0595,1.0679,1.0577,1.0644,1.0628,1.06546,1.0623,1.09308,1.06522,1.06233,1.09249
2017-04-11 00:00:00,1.0644,1.0936,1.0636,1.0867,1.0786,1.06627,1.06312,1.09166,1.0674,1.06385,1.09141
2017-04-18 00:00:00,1.0868,1.0951,1.0851,1.0899,1.0901,1.06926,1.06418,1.09073,1.07115,1.06541,1.09071
2017-04-25 00:00:00,1.0901,1.1024,1.0873,1.0924,1.09485,1.07309,1.06633,1.0901,1.07507,1.06769,1.09019
2017-05-02 00:00:00,1.0924,1.0991,1.0838,1.0975,1.09145,1.07662,1.06877,1.0896,1.07797,1.06984,1.08963
2017-05-09 00:00:00,1.0976,1.1265,1.0972,1.1238,1.11185,1.08167,1.07179,1.08933,1.08441,1.0737,1.08977
2017-05-16 00:00:00,1.1237,1.1269,1.1159,1.1166,1.1214,1.08689,1.07545,1.08911,1.09003,1.07764,1.08974
2017-05-23 00:00:00,1.1166,1.1287,1.1111,1.1254,1.1199,1.09114,1.07859,1.08899,1.09376,1.08056,1.0896
2017-05-30 00:00:00,1.1254,1.1286,1.1168,1.1203,1.1227,1.09567,1.08148,1.0891,1.09813,1.08344,1.08975
2017-06-06 00:00:00,1.1204,1.1296,1.1132,1.1149,1.1214,1.1015,1.08397,1.08935,1.10331,1.08575,1.08997
2017-06-13 00:00:00,1.1147,1.1222,1.1117,1.1182,1.11695,1.10692,1.08619,1.0895,1.10784,1.08765,1.09004
2017-06-20 00:00:00,1.1183,1.1448,1.1178,1.1364,1.1313,1.11219,1.08923,1.08994,1.11393,1.09124,1.09075
2017-06-27 00:00:00,1.1366,1.144,1.1312,1.14,1.1376,1.11694,1.0931,1.09065,1.11881,1.09522,1.09157
2017-07-04 00:00:00,1.1399,1.1491,1.1373,1.1479,1.1432,1.12177,1.09743,1.09135,1.12372,1.09962,1.09236
2017-07-11 00:00:00,1.1479,1.1688,1.1473,1.1642,1.15805,1.12844,1.10252,1.09223,1.13112,1.10517,1.09352
2017-07-18 00:00:00,1.1639,1.1847,1.1613,1.1842,1.173,1.13455,1.10811,1.0934,1.13805,1.1112,1.09496
2017-07-25 00:00:00,1.1841,1.1911,1.1731,1.1795,1.1821,1.14062,1.11375,1.0945,1.14439,1.11701,1.09622
2017-08-01 00:00:00,1.1794,1.1846,1.1689,1.178,1.17675,1.14631,1.11872,1.09552,1.14907,1.12149,1.09711
2017-08-08 00:00:00,1.178,1.183,1.1662,1.1816,1.1746,1.1515,1.12358,1.09663,1.1536,1.12601,1.09816
2017-08-15 00:00:00,1.1815,1.1985,1.174,1.1979,1.18625,1.15798,1.12974,1.09789,1.16055,1.13243,1.09963
2017-08-22 00:00:00,1.1978,1.2069,1.1823,1.1896,1.1946,1.16574,1.13633,1.09935,1.16837,1.13911,1.10121
2017-08-29 00:00:00,1.1896,1.2094,1.1868,1.1953,1.1981,1.17243,1.14231,1.10091,1.17476,1.14496,1.10281
2017-09-05 00:00:00,1.1953,1.1996,1.1837,1.1954,1.19165,1.17783,1.14739,1.10233,1.17908,1.1495,1.10407
2017-09-12 00:00:00,1.1955,1.2033,1.1833,1.1848,1.1933,1.18284,1.15231,1.10384,1.18379,1.15426,1.1056
2017-09-19 00:00:00,1.1848,1.1863,1.1717,1.1814,1.179,1.18494,1.15668,1.10525,1.18439,1.15775,1.1067
2017-09-26 00:00:00,1.1818,1.1818,1.1668,1.1734,1.1743,1.18507,1.15981,1.10684,1.18409,1.16049,1.10816
2017-10-03 00:00:00,1.1728,1.1881,1.1717,1.1823,1.1799,1.18485,1.16273,1.10859,1.18439,1.16355,1.10999
2017-10-10 00:00:00,1.1825,1.186,1.173,1.1785,1.1795,1.18512,1.16571,1.1101,1.18461,1.16637,1.11146
2017-10-17 00:00:00,1.1773,1.1837,1.1575,1.161,1.1706,1.18472,1.16811,1.11138,1.18344,1.16823,1.11254
2017-10-23 22:00:00,1.1603,1.1692,1.1594,1.1609,1.1643,1.18253,1.17025,1.11324,1.18087,1.16997,1.11424
2017-10-30 06:00:00,1.1609,1.168,1.1553,1.1665,1.16165,1.17923,1.17249,1.1153,1.17763,1.17197,1.1162
2017-11-06 06:00:00,1.1666,1.1861,1.1638,1.1795,1.17495,1.17691,1.17467,1.11755,1.17673,1.17469,1.11868
2017-11-13 06:00:00,1.1789,1.1944,1.1713,1.193,1.18285,1.17604,1.17693,1.11983,1.17666,1.17721,1.12107
2017-11-20 06:00:00,1.1933,1.1962,1.1809,1.1891,1.18855,1.17556,1.1792,1.12257,1.17674,1.17965,1.12386
2017-11-27 06:00:00,1.1882,1.189,1.1729,1.1764,1.18095,1.17575,1.18035,1.12533,1.17623,1.18037,1.12643
2017-12-04 06:00:00,1.1768,1.1863,1.1718,1.1754,1.17905,1.17623,1.18065,1.12789,1.17649,1.18057,1.12889
2017-12-11 06:00:00,1.1753,1.1903,1.1737,1.1859,1.182,1.17644,1.18064,1.13056,1.17694,1.18071,1.13157
2017-12-18 06:00:00,1.185,1.203,1.1842,1.1998,1.1936,1.17785,1.18148,1.13329,1.17928,1.18206,1.13447
2017-12-25 06:00:00,1.2003,1.209,1.1995,1.203,1.20425,1.18122,1.18297,1.13608,1.18331,1.18398,1.13742
2018-01-01 06:00:00,1.2029,1.219,1.1916,1.2187,1.2053,1.18531,1.18392,1.13875,1.18713,1.18493,1.14005
2018-01-08 06:00:00,1.2198,1.2324,1.2165,1.2222,1.22445,1.19159,1.18541,1.14179,1.19458,1.18727,1.14341
2018-01-15 06:00:00,1.2268,1.2537,1.2214,1.2421,1.23755,1.19786,1.18738,1.14513,1.20146,1.18977,1.14695
2018-01-22 06:00:00,1.2427,1.2524,1.2335,1.2462,1.24295,1.20386,1.18995,1.14879,1.20742,1.19247,1.15063
2018-01-29 06:00:00,1.2455,1.2475,1.2206,1.2235,1.23405,1.20842,1.19199,1.15234,1.21075,1.19399,1.15394
2018-02-05 06:00:00,1.2253,1.2557,1.2234,1.2406,1.23955,1.21427,1.19502,1.156,1.21658,1.19713,1.15764
2018-02-12 06:00:00,1.2409,1.2435,1.226,1.2293,1.23475,1.21984,1.19804,1.15947,1.2212,1.19979,1.16094
2018-02-19 06:00:00,1.2299,1.2356,1.2153,1.2317,1.22545,1.22419,1.20032,1.1626,1.2243,1.20151,1.16383
2018-02-26 06:00:00,1.2323,1.2448,1.2268,1.2307,1.2358,1.22841,1.20313,1.16577,1.22908,1.20469,1.16714
2018-03-05 06:00:00,1.2311,1.2414,1.2261,1.2289,1.23375,1.23136,1.20629,1.16889,1.23157,1.20759,1.17017
2018-03-12 06:00:00,1.2284,1.2389,1.2239,1.2353,1.2314,1.23397,1.20964,1.17226,1.23374,1.21068,1.17342
2018-03-19 08:00:00,1.2348,1.2478,1.2282,1.2302,1.238,1.23533,1.21346,1.17576,1.23557,1.21463,1.17698
2018-03-27 00:00:00,1.2304,1.2336,1.2214,1.2321,1.2275,1.23432,1.21609,1.17874,1.2337,1.21663,1.1797
2018-04-03 00:00:00,1.232,1.2397,1.23,1.238,1.23485,1.23351,1.21869,1.18164,1.23363,1.21946,1.18268
2018-04-10 00:00:00,1.2378,1.2413,1.2198,1.2209,1.23055,1.23316,1.22079,1.18435,1.23292,1.22125,1.18526
2018-04-17 00:00:00,1.2209,1.2247,1.2055,1.2079,1.2151,1.23071,1.22249,1.18682,1.2293,1.22214,1.18738
2018-04-24 00:00:00,1.2076,1.2086,1.1898,1.1922,1.1992,1.22716,1.2235,1.18857,1.22462,1.22234,1.18878
2018-05-01 00:00:00,1.1924,1.1998,1.1822,1.1927,1.191,1.22371,1.22395,1.18996,1.22074,1.22239,1.18998
2018-05-08 00:00:00,1.1925,1.1939,1.1717,1.1791,1.1828,1.21842,1.22341,1.19122,1.21518,1.22148,1.19105
2018-05-15 00:00:00,1.1792,1.183,1.1605,1.1623,1.17175,1.21222,1.22179,1.1922,1.20854,1.2194,1.1918
2018-05-22 00:00:00,1.1625,1.1744,1.1508,1.1699,1.1626,1.20534,1.21965,1.19303,1.20145,1.21694,1.19243
2018-05-29 00:00:00,1.1698,1.1842,1.1652,1.1784,1.1747,1.199,1.21717,1.19418,1.1968,1.21514,1.1938
2018-06-05 00:00:00,1.1784,1.1853,1.1543,1.1623,1.1698,1.19324,1.21378,1.19495,1.19111,1.21168,1.19445
2018-06-12 00:00:00,1.1624,1.1715,1.1509,1.1704,1.1612,1.18587,1.20969,1.19542,1.18363,1.20738,1.19475
2018-06-19 00:00:00,1.1704,1.1722,1.1527,1.1641,1.16245,1.17906,1.20611,1.19581,1.17755,1.20403,1.19516
2018-06-26 00:00:00,1.1641,1.1792,1.1621,1.1751,1.17065,1.17462,1.20266,1.19606,1.17426,1.20114,1.19556
2018-07-03 00:00:00,1.1751,1.1764,1.161,1.171,1.1687,1.17156,1.19936,1.19597,1.1713,1.19791,1.19544
2018-07-10 00:00:00,1.1711,1.1752,1.1574,1.1692,1.1663,1.16909,1.1964,1.19566,1.16884,1.19497,1.19509
2018-07-17 00:00:00,1.1692,1.1744,1.1621,1.1706,1.16825,1.16764,1.19303,1.19549,1.16769,1.19185,1.19495
2018-07-24 00:00:00,1.1706,1.1745,1.1527,1.1554,1.1636,1.16683,1.18952,1.19527,1.16653,1.18828,1.19464
2018-07-31 00:00:00,1.1555,1.1629,1.1364,1.1409,1.14965,1.16553,1.18543,1.19454,1.16408,1.18373,1.19365
2018-08-07 00:00:00,1.141,1.1486,1.1299,1.1481,1.13925,1.16199,1.1805,1.19343,1.15992,1.17853,1.19236
2018-08-14 00:00:00,1.1482,1.1694,1.1479,1.1678,1.15865,1.16087,1.17705,1.19264,1.16067,1.17618,1.19197
2018-08-21 00:00:00,1.1678,1.1735,1.1583,1.1624,1.1659,1.16134,1.17361,1.19212,1.16175,1.17324,1.19161
2018-08-28 00:00:00,1.1623,1.166,1.1526,1.1594,1.1593,1.16102,1.17004,1.19144,1.16087,1.16953,1.19081
2018-09-04 00:00:00,1.1594,1.1724,1.1565,1.1683,1.16445,1.16041,1.16751,1.19115,1.16078,1.16736,1.19063
2018-09-11 00:00:00,1.1684,1.1817,1.1648,1.1748,1.17325,1.16086,1.16621,1.19113,1.16198,1.16655,1.19078
